Name,Listing id,Price,Link
Used 2016 Lexus IS 300 AWD,572516391,"23,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572516391
Used 2014 Lexus IS 250 AWD,567820060,"16,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567820060
Used 2019 Lexus RC 350,574514678,"41,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574514678
Used 2019 Lexus IS 300,574654688,"29,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574654688
Used 2016 Lexus IS 350,574332028,"28,600",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574332028
Used 2015 Lexus CT 200h,571500829,"14,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571500829
Used 2017 Lexus RX 350 F Sport,571804368,"36,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571804368
Certified 2018 Lexus RX 450h AWD,574538902,"39,594",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574538902
Used 2020 Lexus RX 350 AWD F Sport,573136939,NA,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573136939
Used 2017 Lexus ES 350,574734857,"23,950",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574734857
Used 2014 Lexus RX 350 2WD,574734859,"17,750",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574734859
Certified 2018 Lexus ES 350,574061179,"31,888",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574061179
Used 2015 Lexus RC F,566887756,"40,600",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566887756
Used 2007 Lexus LS 460 Luxury,574153562,"12,875",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574153562
Used 2017 Lexus IS 300 AWD,567016490,"25,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567016490
Used 2015 Lexus GS 350,574735651,NA,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574735651
Used 2016 Lexus GS 200t,565815620,"25,799",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565815620
Used 2015 Lexus RX 350 AWD,570855432,"22,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570855432
Used 2011 Lexus RX 450h AWD,568755951,"8,250",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568755951
Used 2018 Lexus IS 300,574053914,"25,990",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574053914
Used 2018 Lexus LS 500,517252357,"61,990",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=517252357
Used 2019 Lexus UX 250h,569788003,"27,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569788003
Used 2017 Lexus NX 200t AWD,568592197,"27,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568592197
Used 2016 Lexus NX 200t F Sport,574858905,"24,080",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574858905
Used 2018 Lexus GX 460,574020522,"42,180",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574020522
Used 2016 Lexus ES 350,573393849,"22,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573393849
Used 2017 Lexus ES 350,569290706,"24,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569290706
Used 2017 Lexus RX 350 FWD,568391552,"29,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568391552
Used 2017 Lexus IS 300 AWD,574973610,"25,900",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574973610
Used 2010 Lexus IS 250 AWD,574973609,"11,990",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574973609
Used 2017 Lexus IS 300 AWD,570859889,"25,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570859889
Used 2018 Lexus RX 350 FWD,570859779,"35,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570859779
Used 2019 Lexus NX 300 FWD,570859928,"29,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570859928
Used 2016 Lexus RX 350 FWD,573663997,"29,498",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573663997
Used 2015 Lexus RC 350,574638606,"29,989",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574638606
Used 2015 Lexus RX 350 2WD,574734853,"24,950",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574734853
Used 2013 Lexus RX 350 2WD,574647398,"17,206",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574647398
Used 2017 Lexus IS 200t,572869478,"28,750",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572869478
Used 2017 Lexus RX 350 AWD,574215958,"38,487",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574215958
Used 2019 Lexus NX 300 FWD,574761383,"28,990",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574761383
Used 2016 Lexus RC F,574807937,"45,887",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574807937
Used 2020 Lexus NX 300 FWD w/ Premium Package,574589298,"35,400",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574589298
Used 2012 Lexus IS 250,574011249,"11,952",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574011249
Used 2007 Lexus RX 350 2WD,574106825,"6,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574106825
Used 2019 Lexus NX 300 FWD,566541236,"24,900",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566541236
Used 2013 Lexus LS 460 L,574299144,"27,991",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574299144
Used 2013 Lexus GS 450h,574807933,"20,899",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574807933
Used 2020 Lexus IS 350 F Sport,574482140,"44,900",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574482140
Used 2018 Lexus GS 350 AWD,567677153,"33,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567677153
Used 2018 Lexus GX 460,573904375,"33,895",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573904375
Used 2012 Lexus CT 200h,575002862,NA,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=575002862
Used 2017 Lexus RX 350 AWD,574796572,"33,881",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574796572
Used 2018 Lexus NX 300 AWD,575041941,"29,460",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=575041941
Used 2018 Lexus GX 460,565846181,"37,885",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565846181
Used 2015 Lexus RX 350 FWD,574905335,"22,791",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574905335
Used 2017 Lexus RC 350 AWD,569778249,"32,982",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569778249
Used 2015 Lexus GS 350,570692695,"26,990",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570692695
Used 2005 Lexus RX 330 AWD,574796635,"7,582",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574796635
Used 2018 Lexus GX 460,574965415,NA,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574965415
Used 2013 Lexus RX 350 FWD,574769348,"16,758",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574769348
Used 2009 Lexus ES 350,570055090,"11,791",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570055090
Used 2015 Lexus ES 350,574769962,"19,250",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574769962
Used 2018 Lexus RX 350L FWD,574212744,"35,892",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574212744
Used 2018 Lexus RX 350 FWD,574422819,"38,898",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574422819
Used 2020 Lexus RX 350L FWD w/ Premium Package,574792607,"44,990",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574792607
Used 2020 Lexus RX 350 FWD w/ Premium Package,574589295,"41,800",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574589295
Used 2018 Lexus NX 300 FWD,574328929,"26,500",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574328929
Used 2015 Lexus GX 460,574632987,"26,987",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574632987
Used 2008 Lexus LS 460,574915430,"8,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574915430
Used 2012 Lexus ES 350,572961137,"14,824",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572961137
Used 2020 Lexus NX 300 FWD w/ Premium Package,574849830,"35,259",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574849830
Used 2017 Lexus IS 350,574482137,"30,900",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574482137
Used 2020 Lexus ES 350 w/ Premium Package,574589297,"39,800",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574589297
Used 2018 Lexus NX 300h AWD,574115769,"34,743",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574115769
Used 2017 Lexus NX 200t AWD,565649670,"23,193",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565649670
Used 2015 Lexus ES 350,565904131,"19,800",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565904131
Used 2014 Lexus RX 350 2WD,569477699,"17,449",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569477699
Used 2016 Lexus RX 350 AWD,571754183,"28,500",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571754183
Used 2018 Lexus GX 460,574183042,"42,500",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574183042
Used 2015 Lexus RX 350 AWD,573498088,"23,879",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573498088
Used 2015 Lexus RX 350 AWD,572809796,"23,950",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572809796
Used 2016 Lexus NX 200t FWD,563730454,"21,250",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563730454
Used 2017 Lexus RC 350,566885898,"30,000",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566885898
Used 2015 Lexus ES 350,568832364,"15,911",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568832364
Used 2017 Lexus NX 200t AWD,573843366,"26,300",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573843366
Used 2018 Lexus GX 460,570745571,"37,988",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570745571
Used 2018 Lexus RX 350L AWD,574705916,"35,398",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574705916
Used 2011 Lexus RX 350 2WD,567014228,"11,990",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567014228
Used 2018 Lexus IS 300 AWD,567026000,"27,748",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567026000
Used 2012 Lexus ES 350,575016267,"12,000",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=575016267
Used 2010 Lexus ES 350,574919160,"11,782",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574919160
Used 2017 Lexus GX 460,574926339,"36,495",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574926339
Used 2008 Lexus ES 350,567215943,"10,987",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567215943
Used 2019 Lexus LX 570 4WD,566882840,"85,900",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566882840
Used 2017 Lexus RX 350 AWD,574237816,"32,600",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574237816
Used 2015 Lexus IS 350 AWD,573939839,"23,493",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573939839
Used 2014 Lexus RX 350 AWD,567013889,"17,788",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567013889
Used 2019 Lexus RX 450h F Sport,574769316,"47,450",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574769316
Used 2011 Lexus LX 570 4WD,572932879,"28,390",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572932879
Used 2010 Lexus GX 460,573704713,"18,993",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573704713
Used 2017 Lexus IS 300 AWD,567012655,"24,299",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567012655
Used 2018 Lexus RX 350 FWD,566882402,"34,256",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566882402
Used 2016 Lexus NX 200t AWD,567013890,"23,988",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567013890
Used 2018 Lexus NX 300 AWD,574369896,"31,540",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574369896
Used 2015 Lexus GX 460,568929223,"30,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568929223
Used 2018 Lexus GS 350,569694173,"34,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569694173
Used 2013 Lexus RX 350 FWD,575021591,"15,795",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=575021591
Used 2017 Lexus RX 450h AWD,575017953,"38,236",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=575017953
Used 2018 Lexus IS 300,574769131,"26,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574769131
Certified 2017 Lexus RC 200t,569622254,"32,495",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569622254
Used 2017 Lexus GX 460,570121000,"37,495",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570121000
Used 2015 Lexus RX 350 AWD,571294080,"21,888",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571294080
Used 2014 Lexus ES 350,572359623,"18,767",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572359623
Used 2016 Lexus IS 200t,567018426,"18,635",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567018426
Used 2011 Lexus GS 350,574088874,"15,988",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574088874
Used 2020 Lexus NX 300h AWD w/ Premium Package,574708752,"37,950",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574708752
Used 2015 Lexus ES 350,567016489,"15,490",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567016489
Used 2017 Lexus RX 350 FWD,573726005,"37,950",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573726005
Used 2017 Lexus GS 350 AWD,566535179,"29,000",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566535179
Used 2019 Lexus RX 350 AWD,573715882,"45,294",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573715882
Used 2018 Lexus RC 300 F Sport,574299761,"34,000",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574299761
Used 2019 Lexus GS F,572933591,"71,900",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572933591
Used 2019 Lexus NX 300 FWD,574010950,"31,867",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574010950
Used 2014 Lexus IS 250 AWD,574294116,"19,000",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574294116
Used 2018 Lexus IS 300,574080562,"29,556",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574080562
Used 2019 Lexus GX 460 Premium,566887324,"45,500",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566887324
Used 2017 Lexus RX 350 AWD,564292452,"35,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=564292452
Used 2016 Lexus GX 460,574375044,"36,894",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574375044
Used 2017 Lexus GX 460,575041953,"35,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=575041953
Used 2018 Lexus RX 350 AWD,574549055,"37,250",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574549055
Used 2016 Lexus GX 460,567111727,"29,893",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567111727
Used 2015 Lexus RC 350 AWD,574890063,"25,000",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574890063
Used 2012 Lexus RX 350 AWD,573038677,"13,790",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573038677
Used 2017 Lexus IS 300 F Sport,573368486,"29,900",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573368486
Certified 2018 Lexus ES 350,567019259,"27,680",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567019259
Used 2018 Lexus ES 350,574611441,"27,788",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574611441
Used 2020 Lexus ES 350 w/ Premium Package,574589300,"39,800",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574589300
Used 2014 Lexus ES 350,572845868,"19,951",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572845868
Used 2018 Lexus ES 350,574106745,"25,998",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574106745
Used 2018 Lexus GX 460,567052603,"35,716",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567052603
Used 2018 Lexus IS 300 AWD,574826252,"25,988",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574826252
Used 2016 Lexus IS 200t,573005870,"23,754",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573005870
Used 2017 Lexus IS 300 AWD,574622671,"25,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574622671
Used 2018 Lexus RX 350 FWD,574633304,"34,988",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574633304
Used 2015 Lexus GS 350,571293898,"19,976",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571293898
Used 2017 Lexus GX 460,574965464,"35,680",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574965464
Used 2014 Lexus IS 250,573554211,"20,998",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573554211
Used 2009 Lexus LS 460 L AWD,574785507,"4,991",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574785507
Used 2012 Lexus CT 200h Premium,574964162,"14,997",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574964162
Used 2011 Lexus LS 460 L,574372255,"22,888",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574372255
Used 2018 Lexus NX 300 AWD,574563946,"30,750",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574563946
Used 2017 Lexus RX 350 AWD,574833909,"35,988",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574833909
Certified 2019 Lexus ES 350,565822404,"36,798",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565822404
Used 2017 Lexus NX 200t AWD,574048935,"27,250",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574048935
Used 2017 Lexus NX 200t FWD,573904584,"25,498",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573904584
Certified 2018 Lexus GX 460 Luxury,574423922,"44,989",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574423922
Used 2015 Lexus RX 350 2WD,574735006,"22,656",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574735006
Used 2017 Lexus RX 350 AWD,573596345,"36,742",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573596345
Used 2017 Lexus IS 300 AWD,574886350,"27,990",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574886350
Used 2018 Lexus NX 300 FWD,574431230,"29,200",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574431230
Used 2017 Lexus IS 200t,574099032,"27,891",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574099032
Used 2015 Lexus IS 250,573499729,"19,274",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573499729
Used 2020 Lexus RX 350 FWD,574781636,"45,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574781636
Used 2017 Lexus RX 350 FWD,574740299,"33,100",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574740299
Used 2016 Lexus RX 350 FWD,574740459,"28,280",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574740459
Used 2017 Lexus GS 350 AWD,569059939,"33,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569059939
Used 2018 Lexus IS 300,569967279,"24,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569967279
Used 2017 Lexus RX 350 FWD,571077078,"30,990",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571077078
Used 2019 Lexus NX 300 FWD,573723494,"32,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573723494
Used 2018 Lexus RX 350 AWD,571687654,"33,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571687654
Used 2017 Lexus NX 200t FWD,566386707,"23,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566386707
Used 2020 Lexus ES 350 w/ Premium Package,573391822,"37,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573391822
Used 2012 Lexus RX 350 AWD,571497219,"16,460",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571497219
Used 2020 Lexus UX 200,572482939,"27,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572482939
Used 2019 Lexus NX 300 FWD,571687667,"31,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571687667
Used 2010 Lexus RX 350 AWD,574965474,"14,469",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574965474
Used 2017 Lexus ES 350,560776879,"22,749",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=560776879
Used 2009 Lexus RX 350 FWD,571321491,"7,988",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571321491
Used 2018 Lexus IS 300,575016896,NA,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=575016896
Certified 2017 Lexus NX 200t AWD,565527061,"26,134",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565527061
Used 2016 Lexus GX 460,572751144,"33,000",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572751144
Used 2004 Lexus SC 430 Convertible,571515611,"11,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571515611
Used 2021 Lexus RX 350 FWD w/ Luxury Package,574898448,"54,773",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574898448
Used 2008 Lexus RX 350 AWD,574846922,NA,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574846922
Used 2018 Lexus GX 460,571461720,"41,934",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571461720
Used 2008 Lexus IS 250 AWD,571321723,"8,488",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571321723
Used 2017 Lexus IS 200t,566953352,"22,990",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566953352
Used 2019 Lexus RX 350L AWD,564277953,"38,950",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=564277953
Used 2017 Lexus ES 350,573381823,"25,776",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573381823
Used 2017 Lexus IS 200t,560249207,"27,337",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=560249207
Used 2019 Lexus IS 300 AWD,574904040,NA,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574904040
Used 2016 Lexus NX 200t AWD,564541717,"25,777",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=564541717
Used 2017 Lexus RX 350 AWD,574218299,"41,408",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574218299
Certified 2018 Lexus ES 350,574666523,"26,882",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574666523
Used 2017 Lexus GX 460 Luxury,575012748,NA,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=575012748
Used 2013 Lexus RX 350 FWD,574100488,"19,295",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574100488
Used 2014 Lexus IS 250 AWD,565148714,"18,990",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565148714
Used 2013 Lexus ES 350 Premium,572131787,"14,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572131787
Used 2017 Lexus IS 200t,573710662,"26,744",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573710662
Used 2016 Lexus RX 450h AWD,567949655,"28,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567949655
Used 2017 Lexus NX 200t FWD,574614924,"26,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574614924
Used 2013 Lexus IS 250,573207533,"14,733",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573207533
Used 2020 Lexus RX 350 FWD w/ Premium Package,571344282,"43,490",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571344282
Used 2017 Lexus NX 200t AWD,570963976,"28,900",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570963976
Used 2011 Lexus IS 250,573303469,"10,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573303469
Used 2020 Lexus RC F w/ Premium Package,574214013,"73,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574214013
Used 2019 Lexus NX 300 FWD,567613232,"32,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567613232
Used 2013 Lexus RX 450h FWD,567415361,"18,990",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567415361
Used 2014 Lexus ES 350,572611754,"17,900",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572611754
Used 2017 Lexus RX 350 FWD,574527112,"34,900",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574527112
Used 2020 Lexus ES 350 F Sport,573985121,"40,500",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573985121
Used 2016 Lexus ES 350,565507941,"19,498",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565507941
