Name,Listing id,Price,Link,Year,Age
Certified 2018 Lexus NX 300 FWD,568727256,31490,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568727256,2018,3
Used 2020 Lexus LS 500 AWD,569098726,84995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569098726,2020,1
Used 2019 Lexus GX 460 Premium,569053142,46281,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569053142,2019,2
Used 2020 Lexus RX 350 AWD F Sport,569137390,51888,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569137390,2020,1
Used 2013 Lexus RX 350 AWD,569161330,16948,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569161330,2013,8
Used 2015 Lexus RX 350 FWD,569159698,23498,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569159698,2015,6
Used 2017 Lexus RX 350 2WD,570305924,31499,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570305924,2017,4
Used 2017 Lexus RX 350 AWD,568005273,32598,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568005273,2017,4
Used 2015 Lexus IS 250 AWD,568010483,22500,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568010483,2015,6
Used 2017 Lexus GX 460,569177715,36920,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569177715,2017,4
Used 2019 Lexus ES 350,569196406,39999,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569196406,2019,2
Used 2017 Lexus ES 350,569197596,24991,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569197596,2017,4
Used 2014 Lexus LX 570 4WD,568030943,33900,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568030943,2014,7
Used 2018 Lexus GS 350,569200018,37477,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569200018,2018,3
Used 2014 Lexus RX 350 FWD,569143387,18330,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569143387,2014,7
Used 2018 Lexus GX 460,568142163,41691,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568142163,2018,3
Used 2018 Lexus IS 300 AWD,569203629,29526,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569203629,2018,3
Used 2019 Lexus LX 570 4WD,569265450,79998,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569265450,2019,2
Used 2018 Lexus IS 300,565794206,25999,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565794206,2018,3
Used 2018 Lexus IS 300,565908372,25149,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565908372,2018,3
Used 2017 Lexus RX 350 FWD,565993628,37990,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565993628,2017,4
Used 2013 Lexus ES 350,565964411,16300,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565964411,2013,8
Used 2015 Lexus IS 350 AWD,565962758,24995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565962758,2015,6
Used 2016 Lexus IS 200t,566009971,20200,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566009971,2016,5
Used 2017 Lexus ES 350,565840432,25982,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565840432,2017,4
Used 2015 Lexus ES 350,565904131,18988,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565904131,2015,6
Used 2018 Lexus NX 300 FWD,565436793,26398,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565436793,2018,3
Used 2013 Lexus ES 350,569976212,14990,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569976212,2013,8
Used 2017 Lexus GX 460,561964809,36638,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=561964809,2017,4
Used 2017 Lexus GX 460,565988524,35890,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565988524,2017,4
Used 2000 Lexus GS 300,566042649,6995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566042649,2000,21
Used 2016 Lexus RX 350 AWD,564287472,31995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=564287472,2016,5
Used 2018 Lexus LC 500 Coupe,566103587,74888,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566103587,2018,3
Used 2017 Lexus ES 300h,565845740,28988,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565845740,2017,4
Used 2017 Lexus IS 300 AWD,561738940,25395,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=561738940,2017,4
Used 2015 Lexus RC 350 AWD,565974148,31768,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565974148,2015,6
Used 2014 Lexus ES 350,565990308,18567,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565990308,2014,7
Used 2013 Lexus RX 350 FWD,566017771,16900,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566017771,2013,8
Used 2017 Lexus IS 300 AWD,571769120,25695,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571769120,2017,4
Used 2018 Lexus RX 350 FWD,565964141,35900,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565964141,2018,3
Used 2013 Lexus GS 350,565998661,19500,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565998661,2013,8
Used 2016 Lexus NX 200t FWD,566008871,21998,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566008871,2016,5
Used 2010 Lexus IS 250,561320459,8588,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=561320459,2010,11
Used 2018 Lexus GX 460 Premium,561322249,35000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=561322249,2018,3
Used 2018 Lexus LS 500 AWD,561327290,53990,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=561327290,2018,3
Used 2017 Lexus IS 300 AWD,561481336,27755,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=561481336,2017,4
Used 2007 Lexus ES 350,561441060,9000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=561441060,2007,14
Used 2012 Lexus RX 350 AWD,561557207,15728,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=561557207,2012,9
Used 2019 Lexus RC 300 AWD,560918760,35990,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=560918760,2019,2
Used 2017 Lexus ES 350,561032561,27988,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=561032561,2017,4
Used 2018 Lexus GS 350,561047831,36500,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=561047831,2018,3
Used 2017 Lexus RX 350 AWD,561229255,35950,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=561229255,2017,4
Used 2017 Lexus GS 350 AWD,561498967,29900,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=561498967,2017,4
Used 2017 Lexus RX 350 FWD,561282470,35999,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=561282470,2017,4
Used 2015 Lexus RC 350,561366527,25997,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=561366527,2015,6
Used 2019 Lexus GX 460,562772896,46500,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=562772896,2019,2
Certified 2018 Lexus NX 300 FWD,562946873,25997,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=562946873,2018,3
Used 2017 Lexus GX 460,561497595,35890,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=561497595,2017,4
Used 2018 Lexus ES 350,559548395,27890,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=559548395,2018,3
Used 2016 Lexus IS 300 AWD,561221140,20585,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=561221140,2016,5
Used 2017 Lexus ES 350,561472321,24869,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=561472321,2017,4
Used 2018 Lexus ES 350,561683326,29830,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=561683326,2018,3
Used 2017 Lexus IS 200t,564641090,26881,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=564641090,2017,4
Used 2016 Lexus ES 300h,561375489,21965,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=561375489,2016,5
Used 2005 Lexus RX 330,561650479,8500,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=561650479,2005,16
Used 2017 Lexus NX 200t AWD,563647475,24900,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563647475,2017,4
Used 2018 Lexus ES 350,563876577,28495,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563876577,2018,3
Used 2017 Lexus ES 350,563665467,25577,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563665467,2017,4
Used 2018 Lexus GX 460,563777030,40288,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563777030,2018,3
Used 2014 Lexus IS 250 Premium,563708535,23950,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563708535,2014,7
Used 2016 Lexus ES 350,563723339,22987,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563723339,2016,5
Used 2017 Lexus RX 350 AWD,563726259,32900,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563726259,2017,4
Used 2018 Lexus IS 300,563773068,27743,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563773068,2018,3
Used 2017 Lexus ES 300h,563825118,23000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563825118,2017,4
Used 2018 Lexus IS 350,563737715,33988,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563737715,2018,3
Used 2016 Lexus IS 200t,563712878,18950,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563712878,2016,5
Used 2018 Lexus RX 350L FWD,563834065,37989,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563834065,2018,3
Used 2017 Lexus NX 200t AWD,563911686,27288,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563911686,2017,4
Used 2017 Lexus ES 350,563876598,27000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563876598,2017,4
Used 2015 Lexus ES 350,563871696,19488,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563871696,2015,6
Used 2017 Lexus RX 350 AWD,567984366,31789,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567984366,2017,4
Used 2018 Lexus RX 350 FWD,563812948,41500,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563812948,2018,3
Used 2016 Lexus IS 350,563903734,29874,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563903734,2016,5
Certified 2018 Lexus ES 350,565382128,30988,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565382128,2018,3
Certified 2017 Lexus RC 200t F Sport,569388242,35274,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569388242,2017,4
Used 2015 Lexus IS 250,563698839,22988,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563698839,2015,6
Used 2018 Lexus IS 300,563822911,25998,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563822911,2018,3
Used 2018 Lexus GS 350,563886025,37899,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563886025,2018,3
Used 2015 Lexus RX 350 AWD,563819278,24887,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563819278,2015,6
Used 2018 Lexus ES 350,563763852,24449,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563763852,2018,3
Used 2017 Lexus NX 200t AWD,565245703,28300,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565245703,2017,4
Used 2017 Lexus GX 460 Premium,563848655,41990,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563848655,2017,4
Used 2016 Lexus IS 300 AWD,563838992,26500,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563838992,2016,5
Used 2012 Lexus IS 250 AWD,563838998,15877,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563838998,2012,9
Used 2019 Lexus GX 460 Premium,564157612,39900,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=564157612,2019,2
Used 2017 Lexus RX 350 FWD,565739996,28112,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565739996,2017,4
Used 2014 Lexus LS 460,565972609,31595,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565972609,2014,7
Used 2014 Lexus IS 250 AWD,565763024,16780,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565763024,2014,7
Used 2017 Lexus CT 200h,565716170,16250,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565716170,2017,4
Used 2007 Lexus GS 450h,565762474,10495,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565762474,2007,14
Used 2018 Lexus GX 460,565964159,44985,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565964159,2018,3
Used 2017 Lexus GX 460 Luxury,565751126,37900,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565751126,2017,4
Used 2017 Lexus GX 460,565807974,38788,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565807974,2017,4
Used 2018 Lexus GX 460,562785263,38953,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=562785263,2018,3
Used 2017 Lexus RX 350 AWD,565847509,31761,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565847509,2017,4
Used 2019 Lexus RX 350 AWD,567497593,43995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567497593,2019,2
Used 2014 Lexus IS 250,565997049,20999,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565997049,2014,7
Used 2013 Lexus GS 350 AWD,565929959,17878,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565929959,2013,8
Used 2018 Lexus GX 460,565952629,37995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565952629,2018,3
Used 2018 Lexus GX 460,567380051,41999,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567380051,2018,3
Used 2020 Lexus NX 300 FWD,567117062,34866,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567117062,2020,1
Used 2011 Lexus RX 350 AWD,571408244,15798,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571408244,2011,10
Certified 2015 Lexus RX 350 AWD,567595680,25988,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567595680,2015,6
Used 2014 Lexus LS 460 AWD,567195995,33400,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567195995,2014,7
Used 2018 Lexus LX 570 4WD,567223706,64295,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567223706,2018,3
Used 2017 Lexus RX 350 FWD,556483303,32037,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=556483303,2017,4
Used 2015 Lexus GX 460,567368598,31991,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567368598,2015,6
Used 2015 Lexus IS 250,571253103,22999,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571253103,2015,6
Used 2016 Lexus ES 350,569958479,22598,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569958479,2016,5
Used 2020 Lexus RX 450h AWD w/ Premium Package,567123652,49995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567123652,2020,1
Used 2014 Lexus RX 450h FWD,567370083,20995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567370083,2014,7
Used 2014 Lexus ES 350,563338153,21000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563338153,2014,7
Used 2015 Lexus GX 460,568335443,29900,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568335443,2015,6
Used 2017 Lexus NX 200t F Sport,567390581,25988,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567390581,2017,4
Used 2017 Lexus NX 200t FWD,567186442,24995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567186442,2017,4
Used 2017 Lexus NX 200t AWD,567295529,29500,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567295529,2017,4
Used 2010 Lexus IS 250 AWD,561709243,10995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=561709243,2010,11
Used 2004 Lexus IS 300,567304558,5995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567304558,2004,17
Used 2018 Lexus NX 300 AWD,567266497,29957,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567266497,2018,3
Used 2017 Lexus LX 570 4WD,567370708,69895,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567370708,2017,4
Used 2016 Lexus ES 350,567394431,21000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567394431,2016,5
Used 2017 Lexus ES 350,567331221,29998,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567331221,2017,4
Used 2007 Lexus LS 460 Luxury,553270113,9988,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=553270113,2007,14
Used 2013 Lexus GX 460 Premium,563875033,24999,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563875033,2013,8
Used 2013 Lexus GS 450h,567154452,18400,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567154452,2013,8
